source,locality,site_id,name,operator,status,sq_ft,mw,utility,self_generation,parcel_id,zoning_case,permit_case,address,year,notes
loudoun_permit,Loudoun County,E70384400001,DATA CENTER,Broad Run,Issued,,,,,060178810000,,E70384400001,1 44480 DR,1504843200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-004208,"Electrical equipment updates, and related overhead cable supports, within existing 1-story data center building. Electronic copy.",Dulles,Issued,,,,,097354183000,,ZONC-2026-004208,1 25311 LN,1771304400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-000450,"Data Center Architectural and Structural Tenant Fit-Out for Phase 16. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,ELECC-2025-000450,1 20335 DR,1745467200000,Electrical (Commercial)
loudoun_permit,Loudoun County,FIREC-2025-044452,New 2 story Data Center,Dulles,Issued,,,,,096183926000,,FIREC-2025-044452,1 25190 DR,1770958800000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-061757,New construction of a 4-level data center facility.,Sterling,Issued,,,,,063477734000,,ZONC-2024-061757,1 44595 LN,1750132800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-032650,Security system installation for data center core & shell.,Loudoun County,Issued,,,,,124369522000,,ELECC-2025-032650,1 43304 RD,1753761600000,Electrical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-032411,*FAST TRACK* NEW DATA CENTER; STACK NVA06 BLD B CORE/SHELL ADMIIN,Leesburg,Issued,,,,,234382603000,,PLUMC-2024-032411,1 19275 PKWY,1737608400000,Plumbing (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-032400,*FAST TRACK* NEW DATA CENTER; STACK NVA06 BLD B CORE/SHELL ADMIIN,Leesburg,Issued,232886.0,,,,234382603000,,BLDC-2024-032400,1 19275 PKWY,1732510800000,Building (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-063297,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 7.,Dulles,Issued,,,,,203170856000,,MECHC-2024-063297,1 42090 LN,1751515200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-003466,Construct Core and Shell for Data Center.,Sterling,Issued,,,,,044461959000,,PLUMC-2025-003466,1 22190 LN,1740114000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-063346,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 13.,Dulles,Issued,,,,,203170856000,,MECHC-2024-063346,1 42090 LN,1751515200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,Z00424980101,REPAIRS TO EXISTING DATA CENTER,Broad Run,Issued,,,,,034365461000,,Z00424980101,1 22916 DR,1613019600000,Zoning (Commercial)
loudoun_permit,Loudoun County,Z30531920101,NEW DATA CENTER,Sterling,Issued,,,,,061307718000,,Z30531920101,1 21800 CIR,1685073600000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013460,Data Center Architectural and Structural Tenant Fit-Out for Phase 14 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013460,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-061636,"Data Center Architectural and Structural Tenant Fit-Out for Phase 10. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-12 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-12 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193276668000,,MECHC-2024-061636,1 20575 DR,1739250000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ZONC-2025-027867,Data Center Tenant Fitout Construction - Phase 04,Dulles,Issued,,,,,096183926000,,ZONC-2025-027867,1 25190 DR,1770786000000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-058762,"Electrical equipment upgrades in existing 1-story data center building, along with related mechanical installations.",Sterling,Issued,10000.0,,,,045282657000,,BLDC-2024-058762,1 45111 LN,1749441600000,Building (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-060847,PHASE 11/Data Center Architectural and Structural Tenant Fit-Out for Phase 11,Leesburg,Issued,,,,,193276668000,,PLUMC-2024-060847,1 20575 DR,1734498000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-014186,Data Center Architectural and Structural Tenant Fit-Out for Phase 11 of the data center. There are a total of 15 phases in this project.,Leesburg,Issued,,,,,193178229000,,ZONC-2026-014186,1 42590 DR,1777867200000,Zoning (Commercial)
loudoun_permit,Loudoun County,V20080460001,DATA CENTER,Broad Run,Issued,,,,,040464286000,,V20080460001,1 45005 PKWY,1223956800000,Elevator Maintenance
loudoun_permit,Loudoun County,ELECC-2026-005985,Low voltage for HVAC controls for Data center suite fit out.,Broad Run,Issued,,,,,061394321000,,ELECC-2026-005985,1 21780 CT,1779940800000,Electrical (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-063310,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 8.,Dulles,Issued,,,,,203170856000,,MECHC-2024-063310,1 42090 LN,1751515200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,BLDC-2025-057918,Data Center Tenant Fitout Construction- Phase 11,Dulles,Issued,,,,,096183926000,,BLDC-2025-057918,1 25374 DR,1778472000000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-065591,Construct Core and Shell for Data Center.,Sterling,Issued,,,,,044461959000,,ZONC-2024-065591,1 22190 LN,1749096000000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2025-002432,"Phase 4 Tenant Interiors buildout of the LC11 Data Center building. Phase 4 includes mechanical and electrical rooms and equipment on Level 2 to support turnover of 1 of 4 Data Halls, as well as tenant spaces on Level 1.",Broad Run,Issued,,,,,089496314001,,BLDC-2025-002432,1 22235 PKWY,1747713600000,Building (Commercial)
loudoun_permit,Loudoun County,PLUMC-2026-010465,"Electrical equipment upgrades, along with related mechanical equipment installations, including new condensate drainpipe from new heat pumps to existing floor sink, at existing 1-story data center building. Electronic copy.",Sterling,Issued,,,,,033201325000,,PLUMC-2026-010465,1 45900 PLZ,1778558400000,Plumbing (Commercial)
loudoun_permit,Loudoun County,X20200630001,"IAD01 DATA CENTER, BONDED GRADING,",Catoctin,Issued,,,,,235297431000,,X20200630001,1 19540 PKWY,1617336000000,Grading
loudoun_permit,Loudoun County,FIREC-2025-038238,New Fire Alarm System installation for Core and Shell building and 3rd Floor Data Center.,Sterling,Issued,,,,,030292034000,,FIREC-2025-038238,1 45831 RD,1760673600000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-060850,PHASE 12/Data Center Architectural and Structural Tenant Fit-Out for Phase 12,Leesburg,Issued,,,,,193276668000,,PLUMC-2024-060850,1 20575 DR,1739163600000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-047072,"Fourth building on the campus. CURRENT: CORE/SHELL 3-STORY FLEX WAREHOUSE AND COMMERCIAL OFFICE, FUTURE PURPOSE OF SPACE: 3-STORY SINGLE TENANT COMPUTER DATA CENTER.",Leesburg,Issued,,,,,193178229000,,ZONC-2024-047072,1 42590 DR,1740978000000,Zoning (Commercial)
loudoun_permit,Loudoun County,FIREC-2026-002243,"IAD 605 Ski Lodge support building for data center campus. Includes data hall, office, electrical room, and Loading dock.",Dulles,Issued,,,,,096183926000,,FIREC-2026-002243,1 25218 DR,1778558400000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,Z10275570201,DATA CENTER,Blue Ridge,Issued,,,,,162176713000,,Z10275570201,1 24550 LN,1649995200000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-037899,*FAST TRACK* NEW DATA CENTER; STACK NVA06 BLD B CORE/SHELL ADMIIN,Leesburg,Issued,,,,,234382603000,,ZONC-2024-037899,1 19275 PKWY,1732510800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-014780,"Suite 110, Service D: New construction/electrical system for a new data hall suite with a newly built IAD56 data center building.",Broad Run,Issued,,,,,061394321000,,ELECC-2026-014780,1 21780 CT,1782187200000,Electrical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2024-063211,"PHASE 2 This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 2. 3 Water Service Lines (Industrial Water, Domestic Water, Fire Water), 2 Waste (IWW & DW)",Dulles,Issued,,,,,203170856000,,PLUMC-2024-063211,1 42090 LN,1751428800000,Plumbing (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-019848,New Data Center Construction,Dulles,Issued,,,,,096183926000,,MECHC-2025-019848,1 25410 DR,1747368000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-001396,Data Center - Administrative office fit-out,Leesburg,Issued,20356.0,,,,235297431000,,BLDC-2024-001396,1 41785 LN,1724731200000,Building (Commercial)
loudoun_permit,Loudoun County,E70247020102,FUTURE TENANT FIT UP/DATA CENTER,Broad Run,Issued,,,,,034462865000,,E70247020102,1 22811 DR,1487653200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013462,Data Center Architectural and Structural Tenant Fit-Out for Phase 15 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013462,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-008273,Data Center Vault Phasing Package. Vault 2.3.,Broad Run,Issued,,,,,061450432000,,ZONC-2026-008273,1 44395 PLZ,1778126400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-006307,Data Center Tenant Fitout Construction - Phase 08,Dulles,Issued,,,,,096183926000,,ZONC-2026-006307,1 25145 DR,1778472000000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-013342,Data Center Architectural and Structural Tenant Fit-Out for Phase 8 of the data center. There are a total of 15 phases in this project.,Leesburg,Issued,19567.0,,,,193178229000,,BLDC-2026-013342,1 42590 DR,1777953600000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-006315,Data Center Tenant Fitout Construction phase 05 IAD 327,Dulles,Issued,,,,,096183926000,,ZONC-2026-006315,1 25145 DR,1778472000000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2023-009276,"Replacement of existing, end-of-life exterior water storage tanks with new water storage tanks and redundant water pumping equipment in new enclosure at existing data center.",Sterling,Issued,,,,,045175529000,,ZONC-2023-009276,1 22755 DR,1711467796000,Zoning (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-063353,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 14.,Dulles,Issued,,,,,203170856000,,MECHC-2024-063353,1 42090 LN,1751515200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-014227,"Phase 4 Tenant Interiors buildout of the LC11 Data Center building. Phase 4 includes mechanical and electrical rooms and equipment on Level 2 to support turnover of 1 of 4 Data Halls, as well as tenant spaces on Level 1.",Broad Run,Issued,,,,,089496314001,,PLUMC-2025-014227,1 22235 PKWY,1747800000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-012645,Interior partial renovation of an existing data hall suite in an existing data center building,Broad Run,Issued,,,,,061467942000,,ZONC-2026-012645,1 21625 DR,1777953600000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-000406,"Data Center Architectural and Structural Tenant Fit-Out for Phase 5. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,ELECC-2025-000406,1 20335 DR,1745467200000,Electrical (Commercial)
loudoun_permit,Loudoun County,VSMP-2021-0085,"LOUDOUN METRO DATA CENTERS LM5-LM8 REQUEST APPROVAL OF A VIRGINIA STORMWATER MANAGEMENT PROGRAM (VSMP) FOR THE DISTURBED AREA OF 42.02 ACRES, IN THE (PDOP) PLANNDED DEVELOPMENT-OFFICE PARK ZONING DISTRICT. SDM",Broad Run,Issued,,,,,089496246000,,VSMP-2021-0085,22130 PKWY,1635134400000,VESMP
loudoun_permit,Loudoun County,VSMP-2021-0085,"LOUDOUN METRO DATA CENTERS LM5-LM8 REQUEST APPROVAL OF A VIRGINIA STORMWATER MANAGEMENT PROGRAM (VSMP) FOR THE DISTURBED AREA OF 42.02 ACRES, IN THE (PDOP) PLANNDED DEVELOPMENT-OFFICE PARK ZONING DISTRICT. SDM",Broad Run,Issued,,,,,089309997000,,VSMP-2021-0085,22130 PKWY,1635134400000,VESMP
loudoun_permit,Loudoun County,VSMP-2021-0085,"LOUDOUN METRO DATA CENTERS LM5-LM8 REQUEST APPROVAL OF A VIRGINIA STORMWATER MANAGEMENT PROGRAM (VSMP) FOR THE DISTURBED AREA OF 42.02 ACRES, IN THE (PDOP) PLANNDED DEVELOPMENT-OFFICE PARK ZONING DISTRICT. SDM",Broad Run,Issued,,,,,089496523000,,VSMP-2021-0085,22130 PKWY,1635134400000,VESMP
loudoun_permit,Loudoun County,V90283550001,DATA CENTER,Catoctin,Issued,,,,,194498227000,,V90283550001,1 20491 LN,1750651200000,Elevator Maintenance
loudoun_permit,Loudoun County,PLUMC-2025-003472,Construct Core and Shell for Data Center.,Sterling,Issued,,,,,044461959000,,PLUMC-2025-003472,1 22214 LN,1740114000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-025011,Phase 6 Data Center,Sterling,Issued,,,,,062275493002,,ELECC-2026-025011,1 22285 RD,1782964800000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-011148,Data Center Architectural and Structural Tenant Fit-Out for Phase 5; USB 2.2B SERVICE,Leesburg,Issued,,,,,193276668000,,ELECC-2025-011148,1 20575 DR,1744776000000,Electrical (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-044784,"NEW DATA CENTER BUILDING. WORK INCLUDES CONSTRUCTION OF NEW EXTERIOR AND INTERIOR PARTITIONS, MECHANICAL AS INDICATED ON DRAWINGS.",Dulles,Issued,,,,,128408530000,,MECHC-2025-044784,1 43571 TPKE,1761019200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,M60389740102,CHANGE OF USE/DATA CENTER,Ashburn,Issued,,,,,088381788000,,M60389740102,1 21631 DR,1495598400000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-013438,Data Center Architectural and Structural Tenant Fit-Out for Phase 6 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,,,,,193281883000,,ZONC-2026-013438,1 42376 DR,1777262400000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-023012,NTT VA-7 DATA CENTER VAULT 2.1 ELECTRICAL PERMIT,Broad Run,Issued,,,,,061450432000,,ELECC-2026-023012,1 44395 PLZ,1784692800000,Electrical (Commercial)
loudoun_permit,Loudoun County,E60445340001,DATA CENTER,Broad Run,Issued,,,,,045458114000,,E60445340001,1 1510 RD,1482210000000,Electrical (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-000607,"Data Center Architectural and Structural Tenant Fit-Out for Phase 9. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-18 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,MECHC-2025-000607,1 20335 DR,1739250000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,MECHC-2026-010464,"Electrical equipment upgrades, along with related mechanical equipment installations, including 1 1000cfm ERV on roof, at existing 1-story data center building. Electronic copy.",Sterling,Issued,,,,,033201325000,,MECHC-2026-010464,1 45900 PLZ,1778817600000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-015044,"Suite 210, Service A-New construction/electrical system for a new data hall suite with a newly built IAD56 data center building. Related Permits: ELECC-2026-015021 ELECC-2026-015028 ELECC-2026-015032 ELECC-2026-015036 ELECC-2026-015039",Broad Run,Issued,,,,,061394321000,,ELECC-2026-015044,1 21780 CT,1782446400000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-026648,"Electrical Low Voltage Security Pathway Only Construction of ""SDC Fit out Scope No.1"" within the new construction of a 3-story data center Core-&-Shell building.",Loudoun County,Issued,,,,,113167503000,,ELECC-2026-026648,1 19560 LN,1781236800000,Electrical (Commercial)
loudoun_permit,Loudoun County,VESMP-2026-000033,THE PURPOSE OF THIS PROJECT IS THE CONSTRUCTION OF A 1-STORY DATA CENTER BUILDING.,Dulles,Issued,,,,,124105978000,,VESMP-2026-000033,1 23825 DR,1784001600000,VESMP
loudoun_permit,Loudoun County,VESMP-2026-000033,THE PURPOSE OF THIS PROJECT IS THE CONSTRUCTION OF A 1-STORY DATA CENTER BUILDING.,Dulles,Issued,,,,,124299328000,,VESMP-2026-000033,1 23825 DR,1784001600000,VESMP
loudoun_permit,Loudoun County,PLUMC-2024-060157,104 OTHERS - 4 TANKS 100 CONECTIONS TO AHU /Plumbing for 2 STORY SINGLE TENANT COMPUTER DATA CENTER.,Sterling,Issued,,,,,122208248000,,PLUMC-2024-060157,1 43975 PLZ,1734498000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-003314,"This project is identified as LC11 Data Center. This site is located east of Route 607 (Loudoun County Parkway) and north of Route 267 (Dulles Greenway). This data center consists of a three-story building and associated utilities and infrastructure. This permit will be for Cold Dark Shell. The attachment shown is only for LC11, LC12 pages have been removed.",Broad Run,Issued,,,,,089496314001,,ELECC-2025-003314,1 22235 PKWY,1745294400000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-023014,NTT VA-7 DATA CENTER VAULT 2.2 ELECTRICAL PERMIT,Broad Run,Issued,,,,,061450432000,,ELECC-2026-023014,1 44395 PLZ,1784692800000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2024-055187,Data Center Architectural and Structural Tenant Fit-Out for Phase 5,Leesburg,Issued,,,,,193276668000,,ELECC-2024-055187,1 20575 DR,1739250000000,Electrical (Commercial)
loudoun_permit,Loudoun County,VSMP-2023-000129,Parcel J at Ashburn Center - VSMP Permit for Data Center,Loudoun County,Issued,,,,,088381788000,,VSMP-2023-000129,1,1705899600000,VESMP
loudoun_permit,Loudoun County,ELECC-2025-033012,"Low voltage control wiring for building automation systems (BAS). This consists of wiring connections between the control panels and the devices and equipment that monitor the temperature, pressure and humidity of the building and rooms. Work involves connecting plenum rated RS-485 communication wire, 18 to 22 gauge control wires and ¼” polytube from control panels to multiple temperature and humidity sensors throughout the data center. These control wires will be installed in 3/4""-1"" conduit and/or free hanging in ceiling plenum areas. The low voltage panels and devices will be supplied by the owner.",Sterling,Issued,,,,,045279612000,,ELECC-2025-033012,1 22715 DR,1754884800000,Electrical (Commercial)
loudoun_permit,Loudoun County,FMOMH-2026-021378,Hazardous Materials Data Center,Broad Run,Issued,,,,,088101859000,,FMOMH-2026-021378,1 21821 DR,1777907907000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,ELECC-2026-025021,Phase 12 Data Center,Sterling,Issued,,,,,062275493002,,ELECC-2026-025021,1 22285 RD,1783310400000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-059927,This is a three story data center that includes both core & shell and tenant fit-up. This is for Phase 10.,Dulles,Issued,,,,,203170856000,,ZONC-2024-059927,1 42090 LN,1750996800000,Zoning (Commercial)
loudoun_permit,Loudoun County,V30478280002,NEW DATA CENTER,Broad Run,Issued,,,,,088481748000,,V30478280002,1 21630 DR,1726632000000,Elevator Maintenance
loudoun_permit,Loudoun County,BLDC-2026-021262,RENOVATION TO EXISTING DATA CENTER,Sterling,Issued,4965.0,,,,044152877000,,BLDC-2026-021262,1 22271 DR,1782705600000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-014189,Data Center Architectural and Structural Tenant Fit-Out for Phase 12 of the data center. There are a total of 15 phases in this project.,Leesburg,Issued,,,,,193178229000,,ZONC-2026-014189,1 42590 DR,1777867200000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-022456,New construction 3-story data center (Security systems - DH1100 Upfit),Sterling,Issued,,,,,044155625000,,ELECC-2025-022456,1 22280 DR,1748923200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-005450,Data Center Tenant Fitout Construction - Phase 10,Dulles,Issued,,,,,096183926000,,ZONC-2026-005450,1 25374 DR,1778472000000,Zoning (Commercial)
loudoun_permit,Loudoun County,PLUMC-2025-000575,"PHASE 11/Data Center Architectural and Structural Tenant Fit-Out for Phase 11. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,PLUMC-2025-000575,1 20335 DR,1737522000000,Plumbing (Commercial)
loudoun_permit,Loudoun County,ELECC-2026-026654,"Electrical Low Voltage Voice Data Pathway Only Construction of ""SDC Fit out Scope No.3"" within the new construction of a 3-story data center Core-&-Shell building.",Loudoun County,Issued,,,,,113167503000,,ELECC-2026-026654,1 19560 LN,1781236800000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-026630,"Phase #1 Low voltage control wiring for building automation systems (BAS). This consists of wiring connections between the control panels and the devices and equipment that monitor the temperature, pressure and humidity of the building and rooms. Work involves connecting plenum rated RS-485 communication wire, 18 to 22 gauge control wires and ¼” polytube from control panels to multiple temperature and humidity sensors throughout the data center. These control wires will be installed in 3/4""-1"" conduit and/or free hanging in ceiling plenum areas. The low voltage panels and devices will be supplied by the owner. Total number of devices to be connected is 279. Related parent permit is BLDC-2025-002415.",Broad Run,Issued,,,,,089496314001,,ELECC-2025-026630,1 22235 PKWY,1750046400000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-012188,"*FAST TRACK**-new construction, FULL CONSTRUCTION NEW DATA CENTER SUBMISSION STACK NVA 06A",Leesburg,Issued,,,,,234382603000,,ZONC-2024-012188,1 19265 PKWY,1719892800000,Zoning (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-000427,"Data Center Architectural and Structural Tenant Fit-Out for Phase 6. This project involves the fitout of the AWS datacenter covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,ELECC-2025-000427,1 20335 DR,1745467200000,Electrical (Commercial)
loudoun_permit,Loudoun County,V90367480001,DATA CENTER,Catoctin,Issued,,,,,194498227000,,V90367480001,1 20491 LN,1750651200000,Elevator Maintenance
loudoun_permit,Loudoun County,Z10415920101,DATA CENTER,Broad Run,Issued,,,,,042152579000,,Z10415920101,1 21529 CIR,1661918400000,Zoning (Commercial)
loudoun_permit,Loudoun County,FIREC-2026-029946,"Phasing Breakout - Phase 4, Vault 2-2 / Data Center",Broad Run,Issued,,,,,061450432000,,FIREC-2026-029946,1 44395 PLZ,1783483200000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,MECHC-2025-000616,"Data Center Architectural and Structural Tenant Fit-Out for Phase 18. This project involves the fitout of the AWS data center covered under the C&S Permit. Phases 1-18 of the datacenter are modular in nature and there is a separate ""Office"" phase. See drawings for exact equipment sizes/quantities. Phase 1-18 mechanical equipment consist Datahall Air Handling Units (93,500 CFM air handling unit each with a direct evaporation coil) and Rooftop Exhaust Fan Arrays (68,000 CFM each). See drawings for exact equipment sizes/quantities.",Leesburg,Issued,,,,,193274995000,,MECHC-2025-000616,1 20335 DR,1739250000000,Mechanical (Commercial)
loudoun_permit,Loudoun County,V90205900002,DATA CENTER CORE & SHELL,Unknown,Issued,,,,,042394385001,,V90205900002,1 21350 BLVD,1554350400000,Elevator Maintenance
loudoun_permit,Loudoun County,FIREC-2025-041944,DLR FILIGREE | INSTALLATION OF SPRINKLER SYSTEMS FOR NEW CORE & SHELL DATA CENTER BUILDING,Broad Run,Issued,,,,,061394321000,,FIREC-2025-041944,1 21780 CT,1761105600000,Fire Protection (Commercial)
loudoun_permit,Loudoun County,FMOMH-2026-017678,EHS Annual Permit for Data Center - IAD192,Sterling,Issued,,,,,045299249000,,FMOMH-2026-017678,1 22574 BLVD,1776175902000,FMO - Moderate/High Hazard
loudoun_permit,Loudoun County,ELECC-2025-011180,Data Center Architectural and Structural Tenant Fit-Out for Phase 4; USB 3.2B SERVICE,Leesburg,Issued,,,,,193274995000,,ELECC-2025-011180,1 20335 DR,1744776000000,Electrical (Commercial)
loudoun_permit,Loudoun County,BLDC-2023-018612,Construction of a three story Data Center on an existing campus.,Loudoun County,Issued,330060.0,,,,088392214000,,BLDC-2023-018612,1 21735 DR,1717732800000,Building (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-040560,INSTALL AIR SAMPLING SYSTEM IN CORE & SHELL 3RD FL DATA CENTER,Sterling,Issued,,,,,030292034000,,ELECC-2025-040560,1 45831 RD,1757044800000,Electrical (Commercial)
loudoun_permit,Loudoun County,ELECC-2025-011187,Data Center Architectural and Structural Tenant Fit-Out for Phase 10; USB 3.4E SERVICE,Leesburg,Issued,,,,,193274995000,,ELECC-2025-011187,1 20335 DR,1745467200000,Electrical (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-006310,Data Center Tenant Fitout Construction - Phase 10,Dulles,Issued,,,,,096183926000,,ZONC-2026-006310,1 25145 DR,1778472000000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2026-013141,Data Center Architectural and Structural Tenant Fit-Out for Phase 12 of the data center. There are a total of 18 phases in this project.,Leesburg,Issued,21594.0,,,,193281883000,,BLDC-2026-013141,1 42376 DR,1777262400000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2024-065269,Interior datacenter fit-out of 2nd floor data center and corresponding equipment infrastructure on roof and in generator yard areas.,Broad Run,Issued,,,,,042152579000,,ZONC-2024-065269,1 21529 CIR,1741579200000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-001400,Data Center - Data Hall fit-out,Leesburg,Issued,50297.0,,,,235297431000,,BLDC-2024-001400,1 41785 LN,1724731200000,Building (Commercial)
loudoun_permit,Loudoun County,MECHC-2024-058908,Fit-out of Colo 4 data center,Little River,Issued,,,,,203354208000,,MECHC-2024-058908,1 42010 LN,1733893200000,Mechanical (Commercial)
loudoun_permit,Loudoun County,ZONC-2025-026219,New data center build. Phase 18,Sterling,Issued,,,,,122207249000,,ZONC-2025-026219,1 43855 PLZ,1777521600000,Zoning (Commercial)
loudoun_permit,Loudoun County,BLDC-2024-035605,Data Center Architectural and Structural Tenant Fit-Out for Office Phase,Leesburg,Issued,41637.8,,,,193274995000,,BLDC-2024-035605,1 20335 DR,1732510800000,Building (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-006292,"Electrical equipment updates with related overhead cable supports, within existing 1-story data center building. Electronic copy.",Sterling,Issued,,,,,042197707000,,ZONC-2026-006292,1 W 45305 WAY,1774497600000,Zoning (Commercial)
loudoun_permit,Loudoun County,ZONC-2026-005317,"Phase 3 Tenant Interiors Buildout of the LC8 Data Center Building. Phase 3 includes mechanical, electrical rooms and equipment on levels 1-3 to support turnover of data halls 101 and 201.",Sterling,Issued,,,,,062257134000,,ZONC-2026-005317,1 22190 PKWY,1776398400000,Zoning (Commercial)
